LSOA21CD,PM25-2013-min,PM25-2013-max,PM25-2013-mean,PM25-2013-std,PM25-2013-median,PM25-2016-min,PM25-2016-max,PM25-2016-mean,PM25-2016-std,PM25-2016-median,PM25-2019-min,PM25-2019-max,PM25-2019-mean,PM25-2019-std,PM25-2019-median,PM10-2013-min,PM10-2013-max,PM10-2013-mean,PM10-2013-std,PM10-2013-median,PM10-2016-min,PM10-2016-max,PM10-2016-mean,PM10-2016-std,PM10-2016-median,PM10-2019-min,PM10-2019-max,PM10-2019-mean,PM10-2019-std,PM10-2019-median,NOx-2013-min,NOx-2013-max,NOx-2013-mean,NOx-2013-std,NOx-2013-median,NOx-2016-min,NOx-2016-max,NOx-2016-mean,NOx-2016-std,NOx-2016-median,NOx-2019-min,NOx-2019-max,NOx-2019-mean,NOx-2019-std,NOx-2019-median,NO2-2013-min,NO2-2013-max,NO2-2013-mean,NO2-2013-std,NO2-2013-median,NO2-2016-min,NO2-2016-max,NO2-2016-mean,NO2-2016-std,NO2-2016-median,NO2-2019-min,NO2-2019-max,NO2-2019-mean,NO2-2019-std,NO2-2019-median
E01002786,16.296,21.949,16.734,0.727,16.475,13.672,20.074,14.047,0.725,13.813,11.105,16.754,11.484,0.729,11.24,25.395,40.419,26.545,1.939,25.845,22.565,40.67,23.665,2.064,23.0,17.127,34.644,18.28,2.266,17.521,58.51,336.127,77.994,34.495,65.571,67.948,324.298,80.929,26.471,72.576,46.524,210.071,55.804,19.036,49.69,36.473,116.01,43.137,10.691,39.192,38.379,92.535,42.003,6.448,39.812,30.324,72.902,33.27,5.478,31.405
E01002787,16.285,18.838,16.502,0.4,16.396,13.672,16.821,13.868,0.398,13.77,11.106,13.508,11.306,0.371,11.206,25.37,32.6,25.93,1.125,25.628,22.537,31.94,23.118,1.206,22.831,17.129,25.936,17.792,1.323,17.434,58.105,171.184,66.355,17.336,61.443,67.798,169.561,73.769,13.099,70.629,46.486,93.646,50.521,7.281,48.542,36.333,74.023,39.478,6.004,37.781,38.341,64.958,40.159,3.531,39.274,30.333,45.701,31.765,2.355,31.118
E01002788,16.251,17.029,16.357,0.159,16.312,13.64,14.583,13.738,0.144,13.693,11.087,12.103,11.176,0.14,11.132,25.296,27.372,25.574,0.429,25.449,22.451,25.077,22.708,0.403,22.59,17.082,19.987,17.34,0.404,17.216,57.226,92.401,61.781,7.321,59.548,67.081,95.146,69.933,4.343,68.562,46.03,68.536,48.011,3.113,47.067,35.962,48.022,37.613,2.515,36.845,38.114,46.548,38.989,1.324,38.575,30.169,38.001,30.859,1.094,30.539
E01002797,16.748,20.268,17.165,0.677,16.922,14.136,18.128,14.537,0.72,14.282,11.631,14.948,12.011,0.577,11.806,26.091,35.702,27.155,1.821,26.5,23.535,35.187,24.625,2.093,23.884,18.348,30.949,19.593,2.033,18.889,65.707,264.578,85.617,36.002,73.024,76.507,250.836,91.615,29.761,81.654,52.96,148.364,61.274,14.733,55.82,39.394,100.527,46.307,11.423,42.187,41.493,80.967,45.534,7.141,43.047,33.102,58.283,35.738,4.38,34.088
E01002798,16.772,19.54,17.032,0.379,16.909,14.168,17.288,14.4,0.387,14.283,11.701,16.095,11.979,0.511,11.811,26.15,33.883,26.734,1.065,26.371,23.606,32.839,24.202,1.142,23.838,18.57,33.093,19.407,1.689,18.833,65.072,207.677,75.307,18.725,68.924,76.792,203.221,84.114,15.038,79.467,52.786,151.951,58.979,11.817,55.124,39.218,81.544,42.773,6.032,40.659,41.65,71.781,43.734,3.883,42.484,33.153,62.381,35.222,3.72,33.966
E01002799,16.834,19.465,17.056,0.387,16.943,14.207,17.649,14.419,0.402,14.308,11.722,15.043,11.948,0.353,11.862,26.17,33.511,26.732,1.074,26.416,23.603,33.974,24.17,1.197,23.842,18.564,30.925,19.295,1.291,18.972,66.154,209.628,76.768,21.243,70.394,76.979,218.244,84.937,16.621,80.093,52.835,112.535,56.431,7.069,54.621,39.606,85.522,43.434,7.007,41.237,41.687,75.047,43.92,4.197,42.648,33.142,52.286,34.363,2.267,33.76
E01002800,16.861,17.716,16.969,0.104,16.945,14.237,15.147,14.342,0.103,14.318,11.777,12.219,11.89,0.083,11.878,26.151,28.057,26.356,0.218,26.305,23.636,25.899,23.855,0.241,23.789,18.668,19.781,18.965,0.213,18.936,64.76,89.144,67.571,2.922,67.001,76.673,102.144,79.111,2.71,78.413,52.652,59.999,54.09,1.213,53.718,39.089,48.664,40.203,1.151,39.99,41.657,49.185,42.424,0.819,42.221,33.173,35.889,33.715,0.448,33.581
E01002801,17.006,20.777,17.378,0.551,17.225,14.367,17.897,14.698,0.545,14.54,11.953,15.15,12.268,0.444,12.177,26.477,36.669,27.351,1.537,26.904,23.913,34.492,24.746,1.622,24.257,19.166,31.065,20.139,1.665,19.783,69.947,282.043,86.491,30.856,77.215,80.689,229.871,91.64,23.483,84.421,54.611,121.46,59.763,9.591,57.282,41.087,104.897,46.849,9.723,43.827,42.881,77.514,45.827,5.66,44.004,33.902,54.404,35.64,2.987,34.864
E01002802,16.911,17.792,17.174,0.155,17.147,14.29,15.142,14.535,0.152,14.509,11.846,12.453,12.076,0.104,12.071,26.218,28.316,26.707,0.336,26.619,23.721,25.872,24.255,0.36,24.181,18.834,20.341,19.431,0.266,19.423,65.475,98.847,71.927,5.041,70.848,77.385,106.493,83.102,4.623,81.699,53.14,65.222,56.363,1.874,56.01,39.376,51.852,41.948,2.02,41.485,41.906,50.11,43.701,1.398,43.276,33.395,37.776,34.593,0.685,34.484
E01002804,16.04,18.201,16.368,0.395,16.225,13.403,15.584,13.714,0.4,13.58,10.912,14.145,11.133,0.385,11.029,25.06,30.438,25.794,1.01,25.442,22.095,27.943,22.838,1.079,22.48,16.562,26.872,17.251,1.239,16.904,57.986,167.831,71.888,17.597,65.053,66.146,139.786,75.725,13.792,71.047,44.618,123.425,49.958,9.44,47.125,35.972,69.652,40.775,5.842,38.623,37.482,57.062,40.274,3.726,39.008,29.235,51.613,30.938,2.784,30.081
E01002805,16.093,17.893,16.357,0.309,16.244,13.444,15.432,13.659,0.302,13.558,10.909,12.219,11.056,0.204,10.986,25.131,29.814,25.712,0.799,25.404,22.128,27.543,22.663,0.788,22.378,16.542,19.626,16.974,0.598,16.763,56.237,150.028,67.338,15.215,61.909,65.38,146.73,73.785,12.549,69.297,43.955,74.308,47.918,5.777,45.842,35.49,66.684,39.586,5.33,37.614,37.354,57.609,39.781,3.408,38.526,29.1,39.853,30.385,1.863,29.72
E01002931,15.409,17.275,15.504,0.199,15.454,12.696,14.12,12.827,0.186,12.782,10.219,11.535,10.373,0.167,10.336,23.991,28.781,24.234,0.514,24.102,20.55,24.337,20.849,0.498,20.716,15.162,19.184,15.553,0.543,15.403,44.87,117.23,49.767,7.784,48.147,51.331,87.587,54.347,4.848,53.046,34.61,64.622,37.043,3.391,36.155,30.505,54.605,32.06,2.669,31.446,31.712,42.721,32.617,1.498,32.198,24.442,34.407,25.227,1.16,24.899
E01002843,16.622,23.708,17.561,1.073,17.173,13.873,25.905,14.627,1.552,14.065,11.236,17.837,11.873,1.244,11.4,25.902,42.869,28.103,2.593,27.13,22.755,54.262,24.554,4.021,23.105,17.475,37.037,19.326,3.642,17.944,67.691,424.318,110.756,54.813,89.358,71.173,601.477,100.821,68.243,76.138,47.565,218.67,63.427,33.096,50.857,39.852,134.252,53.752,15.534,47.77,39.431,132.017,46.384,13.625,40.951,30.536,75.77,35.239,9.106,31.674
E01002891,16.842,22.395,17.434,1.018,17.035,14.139,29.127,14.636,1.294,14.276,11.585,22.63,12.025,0.996,11.741,26.373,39.445,27.8,2.507,26.819,23.337,62.216,24.547,3.342,23.62,17.847,51.677,19.112,3.006,18.25,74.024,338.386,98.8,45.381,80.972,78.198,653.308,96.983,48.692,83.622,52.765,311.008,63.178,22.939,56.789,42.369,119.526,50.882,14.125,45.108,41.999,146.428,46.913,10.253,43.632,32.915,98.982,36.292,6.643,34.279
E01002806,16.124,17.527,16.256,0.206,16.203,13.448,14.737,13.583,0.187,13.535,10.909,11.435,10.996,0.083,10.976,25.145,28.843,25.47,0.536,25.326,22.15,25.654,22.481,0.504,22.345,16.565,18.234,16.787,0.256,16.713,56.194,117.717,61.991,8.706,59.585,65.363,114.042,69.802,6.672,67.972,43.964,61.777,45.891,2.274,45.236,35.47,57.045,37.627,3.114,36.748,37.351,50.584,38.647,1.867,38.125,29.102,34.508,29.723,0.729,29.517
E01002892,16.828,25.238,17.303,0.869,17.02,14.192,18.842,14.42,0.573,14.271,11.627,15.684,11.93,0.676,11.747,26.32,45.01,27.321,1.942,26.68,23.288,34.304,23.802,1.388,23.424,17.925,27.326,18.576,1.571,18.113,73.009,353.62,87.653,29.633,77.909,78.228,235.344,85.539,19.282,80.559,53.618,156.157,60.4,17.992,55.52,42.0,133.88,47.518,10.367,43.9,41.978,80.141,44.036,5.069,42.676,33.143,65.792,35.402,5.942,33.756
E01002626,15.44,20.182,15.953,0.716,15.678,12.662,16.43,13.094,0.621,12.847,10.216,15.543,10.693,0.69,10.416,24.152,34.893,25.336,1.649,24.699,20.566,29.967,21.695,1.56,21.096,15.68,32.054,17.273,2.294,16.347,50.084,224.96,68.596,26.666,58.274,57.295,196.443,73.896,23.714,64.474,40.59,168.477,55.46,21.163,47.037,32.485,94.241,39.845,10.032,35.942,33.987,69.961,38.925,6.613,36.312,27.147,64.807,32.083,6.676,29.405
E01002736,16.244,16.508,16.332,0.049,16.321,13.546,13.801,13.633,0.05,13.624,10.985,11.234,11.063,0.045,11.053,25.29,25.822,25.438,0.102,25.413,22.297,22.881,22.482,0.117,22.454,16.753,17.399,16.962,0.125,16.935,57.168,63.515,58.601,1.327,58.17,66.282,72.696,67.603,1.322,67.062,44.754,49.511,45.859,0.84,45.586,35.93,38.506,36.512,0.545,36.339,37.679,39.682,38.128,0.413,37.965,29.433,31.147,29.871,0.303,29.783
E01002789,16.251,20.099,16.402,0.322,16.324,13.659,16.708,13.817,0.317,13.735,11.101,13.732,11.241,0.261,11.176,25.304,35.257,25.697,0.813,25.489,22.444,30.92,22.834,0.828,22.614,17.123,25.989,17.571,0.883,17.347,57.37,242.35,64.362,14.223,60.692,67.358,191.66,72.567,10.812,69.812,46.332,115.66,49.672,6.329,48.055,36.024,91.201,38.536,4.659,37.261,38.202,67.732,39.743,2.923,38.95,30.263,50.852,31.376,1.951,30.875
E01002893,16.716,20.785,17.345,0.816,17.114,13.979,22.769,14.482,1.175,14.085,11.377,19.438,11.928,1.234,11.473,25.965,35.456,27.447,1.941,26.88,22.785,44.726,23.971,2.972,22.968,17.987,42.009,19.431,3.639,18.054,65.742,238.732,88.966,31.879,79.273,70.414,426.806,87.211,45.011,72.46,47.377,252.739,60.871,32.12,49.104,39.39,95.727,48.079,11.137,44.887,39.314,109.334,43.601,10.377,39.978,30.627,81.39,34.606,8.732,31.295
E01002575,16.112,26.334,16.886,1.42,16.393,13.384,25.065,14.106,1.463,13.627,10.955,24.117,11.91,1.838,11.301,25.26,50.126,27.174,3.521,25.905,22.106,51.931,23.995,3.806,22.707,17.467,56.535,20.36,5.138,18.746,58.343,359.448,83.664,44.684,67.294,65.763,394.31,87.755,42.541,72.943,43.984,532.141,69.878,57.021,52.067,36.339,130.182,45.277,14.404,39.772,37.382,104.821,43.11,9.611,39.526,28.895,118.027,35.724,12.072,31.413
E01002681,15.53,18.61,15.772,0.435,15.646,12.833,16.213,13.065,0.474,12.937,10.316,14.046,10.571,0.444,10.443,24.25,31.764,24.847,1.089,24.525,20.999,29.61,21.587,1.235,21.251,15.648,26.566,16.446,1.368,16.058,49.77,151.81,58.33,14.879,53.951,56.122,149.658,62.483,12.85,58.908,39.812,110.734,45.168,8.391,42.794,32.583,67.639,35.674,5.229,34.094,33.6,58.749,35.498,3.599,34.477,27.029,49.1,28.92,2.705,28.145
E01002682,15.553,21.377,15.862,0.515,15.699,12.773,19.371,13.097,0.55,12.931,10.31,15.196,10.649,0.479,10.523,24.31,38.869,25.091,1.321,24.666,20.864,38.108,21.685,1.474,21.237,15.689,31.615,17.211,1.576,16.868,48.502,280.285,60.736,19.177,54.64,55.876,271.976,65.035,16.535,60.07,38.684,133.719,44.339,8.814,41.821,32.274,101.637,36.553,6.431,34.425,33.586,82.086,36.235,4.357,34.862,26.618,55.138,28.54,2.822,27.707
E01002686,15.426,18.188,15.604,0.23,15.55,12.615,15.595,12.793,0.22,12.744,10.117,13.642,10.356,0.282,10.265,24.079,31.134,24.431,0.582,24.29,20.616,28.717,20.976,0.585,20.842,15.319,27.262,16.262,1.13,15.782,45.531,156.476,50.332,8.798,48.038,53.928,139.484,57.174,6.084,55.512,36.589,92.62,39.19,4.141,38.046,31.12,67.062,32.869,2.971,32.072,32.988,56.466,34.013,1.767,33.514,25.74,43.751,26.73,1.392,26.355
E01002687,16.034,25.28,16.698,1.371,16.266,13.206,23.308,13.914,1.415,13.48,10.879,21.991,11.858,1.713,11.292,25.234,46.556,26.832,3.256,25.794,21.883,47.445,23.631,3.547,22.534,17.29,50.116,20.156,5.026,18.488,60.339,366.449,81.767,43.423,68.117,64.692,372.134,85.637,43.081,72.294,44.374,298.729,65.094,37.275,53.231,36.838,131.534,44.499,14.19,39.883,36.852,100.45,42.352,9.701,39.126,28.868,89.674,35.02,9.654,31.746
E01002689,16.056,25.095,16.6,1.398,16.173,13.297,23.174,13.857,1.446,13.412,10.912,20.001,11.524,1.514,11.019,25.219,46.956,26.521,3.34,25.494,21.962,46.717,23.365,3.618,22.255,17.139,45.602,19.043,4.756,17.455,58.867,327.753,75.131,41.968,62.333,65.69,337.86,81.642,41.19,68.948,45.159,215.171,56.941,28.394,47.288,36.438,122.083,42.315,13.912,37.781,37.229,95.771,41.383,9.435,38.262,29.013,73.895,32.562,7.8,29.788
E01002690,16.054,23.488,16.633,1.252,16.213,13.3,21.517,13.787,1.06,13.459,10.932,20.357,11.79,1.832,11.164,25.22,43.002,26.666,3.073,25.634,21.973,42.541,23.245,2.729,22.405,17.182,46.644,19.837,5.725,17.908,59.371,280.939,78.242,36.337,65.455,65.89,299.873,80.803,29.945,71.265,45.66,229.079,62.911,35.861,50.566,36.563,109.035,43.274,12.525,38.879,37.283,89.066,41.317,7.293,38.891,29.166,76.794,34.309,9.588,30.882
E01002691,15.928,22.042,16.362,0.737,16.146,13.079,19.837,13.415,0.676,13.197,10.657,16.984,11.037,0.759,10.811,24.901,40.69,25.864,1.875,25.316,21.643,39.943,22.582,1.829,22.005,17.025,35.967,18.44,2.339,17.682,53.252,239.102,65.321,22.407,58.597,60.41,247.715,69.92,19.22,63.884,40.442,294.063,54.793,32.222,45.24,34.417,95.545,38.95,7.903,36.445,35.559,78.636,38.265,4.982,36.609,27.551,67.201,30.726,5.69,28.862
E01002692,15.958,22.982,16.723,1.194,16.222,13.122,20.57,13.877,1.346,13.296,10.711,21.34,11.773,1.762,11.027,24.979,42.717,27.02,3.025,25.755,21.712,41.183,23.747,3.62,22.163,17.026,48.589,20.361,5.34,18.121,54.651,287.515,85.687,42.189,68.233,61.598,339.085,86.409,43.783,67.787,41.23,293.391,65.84,40.253,49.142,34.912,105.866,45.661,13.867,39.878,35.949,92.686,42.361,10.413,37.731,27.84,87.099,34.668,10.257,30.186
E01002693,16.025,19.42,16.26,0.46,16.141,13.275,17.243,13.494,0.434,13.392,10.87,13.37,11.038,0.254,10.982,25.11,34.268,25.729,1.261,25.396,21.912,33.09,22.477,1.231,22.175,17.022,25.969,17.569,0.982,17.335,57.149,223.106,69.055,22.69,63.125,64.306,231.833,72.753,18.186,68.149,44.212,197.743,51.062,15.012,47.238,35.739,86.791,39.728,7.191,37.717,36.856,75.403,39.2,4.5,37.992,28.754,52.624,30.242,2.605,29.566
E01002694,17.24,19.372,17.461,0.356,17.343,14.439,16.753,14.669,0.389,14.552,12.372,14.289,12.627,0.388,12.505,26.695,32.529,27.295,0.99,26.962,23.847,30.665,24.504,1.151,24.155,20.874,28.437,22.351,1.31,22.014,71.429,185.347,82.086,18.192,75.842,79.246,167.734,88.432,15.886,83.317,56.539,103.11,62.348,9.733,58.93,41.625,77.434,45.387,6.005,43.39,42.442,65.535,44.967,4.126,43.643,34.581,49.174,36.562,3.177,35.426
E01002695,17.259,21.542,17.617,0.645,17.393,14.464,19.593,14.794,0.614,14.644,12.389,18.602,12.688,0.822,12.506,26.716,38.661,27.586,1.729,26.996,23.872,38.462,24.702,1.746,24.334,20.748,40.143,22.133,2.492,21.701,71.295,270.011,85.861,29.219,75.978,79.293,289.746,89.008,24.467,83.692,56.499,214.697,63.431,20.893,58.906,41.571,102.754,46.789,9.652,43.381,42.489,88.259,45.182,5.706,43.883,34.578,79.142,36.89,6.09,35.507
E01002696,16.948,22.249,17.491,0.871,17.262,14.263,23.032,14.7,0.819,14.535,11.965,24.307,12.582,1.224,12.365,26.259,41.332,27.512,2.391,26.848,23.55,50.347,24.645,2.44,24.13,19.382,69.262,21.392,4.247,20.616,65.745,402.95,88.478,47.228,74.978,76.19,524.026,90.56,37.46,83.189,53.297,415.321,64.679,34.773,57.859,39.462,131.957,47.061,13.976,42.862,41.406,123.189,45.189,7.828,43.524,33.354,112.189,36.959,8.653,35.14
E01002633,15.29,21.662,15.789,0.794,15.497,12.463,18.322,12.984,0.78,12.715,10.129,19.45,10.708,0.965,10.384,23.908,39.002,25.17,1.971,24.453,20.092,35.574,21.441,2.079,20.716,15.638,42.154,17.225,2.869,16.2,47.215,294.117,65.594,28.982,54.838,55.081,287.255,72.918,26.602,63.339,39.344,230.826,54.452,21.614,46.634,31.437,111.817,38.629,10.341,34.711,33.313,83.242,38.566,6.888,36.029,26.955,77.051,32.203,6.643,29.801
E01002697,17.328,21.75,17.652,0.595,17.49,14.507,19.058,14.814,0.496,14.714,12.45,18.991,12.778,0.845,12.582,26.81,38.798,27.628,1.658,27.165,23.956,37.114,24.703,1.469,24.368,21.33,41.51,22.73,2.637,22.046,72.523,274.139,86.171,28.1,78.246,80.165,256.042,87.9,19.11,83.243,57.316,223.517,64.29,21.506,59.388,42.049,104.797,46.83,9.085,44.217,42.767,82.764,44.989,4.728,43.788,34.899,81.167,37.118,6.273,35.648
E01002667,15.42,18.797,15.702,0.344,15.602,12.764,16.215,13.041,0.383,12.936,10.192,15.598,10.458,0.367,10.381,24.066,32.192,24.703,0.838,24.447,20.983,29.576,21.64,0.972,21.368,15.34,30.659,16.016,1.041,15.771,46.922,173.504,56.979,11.612,54.043,54.595,164.557,62.047,11.305,58.776,38.453,174.502,44.433,8.665,42.418,31.627,74.628,35.282,4.314,34.098,33.15,61.017,35.338,3.158,34.396,26.576,64.845,28.681,2.748,28.016
E01002913,16.838,22.044,17.576,0.888,17.214,13.98,21.53,14.635,1.336,14.116,11.379,20.027,12.026,1.306,11.491,26.373,39.115,28.125,2.197,27.202,22.907,43.564,24.549,3.54,23.147,17.955,43.425,19.837,3.874,18.211,74.039,321.897,107.057,44.363,88.711,72.963,440.6,98.476,56.009,76.544,49.341,286.485,66.663,34.871,52.359,42.402,112.185,53.276,13.122,47.757,40.023,106.671,46.215,12.017,41.102,31.188,88.927,36.253,9.579,32.193
E01002698,16.671,17.4,16.828,0.124,16.794,13.976,14.82,14.123,0.122,14.088,11.632,14.012,11.884,0.374,11.767,25.885,27.653,26.222,0.329,26.113,23.113,25.253,23.455,0.35,23.345,18.402,23.778,19.132,0.871,18.903,62.174,89.032,66.744,4.717,65.317,72.336,98.36,76.182,4.291,74.901,51.86,106.077,57.166,8.849,54.414,38.056,47.863,39.836,1.794,39.301,40.061,47.326,41.253,1.231,40.896,32.725,51.283,34.596,3.089,33.615
E01002548,15.031,25.095,15.324,0.764,15.183,12.357,25.549,12.78,0.869,12.63,9.918,14.212,10.166,0.302,10.097,23.384,34.789,23.809,0.904,23.629,20.176,35.575,21.39,1.09,21.31,14.82,28.122,16.577,1.311,16.434,39.997,281.601,47.783,18.745,44.486,49.327,193.574,54.356,10.346,52.163,34.395,108.7,38.163,6.087,36.646,28.279,79.717,30.72,4.551,29.799,30.739,65.855,32.567,2.787,31.927,24.434,46.885,25.842,1.997,25.325
E01002699,16.787,17.734,16.962,0.152,16.932,14.087,15.129,14.257,0.152,14.232,11.725,12.616,11.899,0.116,11.888,26.046,28.459,26.399,0.391,26.295,23.286,26.09,23.642,0.409,23.55,18.726,20.767,19.235,0.289,19.216,63.824,92.067,67.812,4.607,66.588,73.881,102.395,77.5,4.203,76.493,51.792,71.395,53.997,2.433,53.347,38.727,49.577,40.312,1.782,39.85,40.606,48.825,41.746,1.225,41.457,32.723,39.969,33.566,0.909,33.326
E01002529,15.399,22.894,15.893,0.926,15.585,12.583,22.242,13.138,1.0,12.856,9.898,12.998,10.109,0.401,9.994,23.978,32.213,24.762,1.419,24.235,21.205,31.953,22.323,1.545,21.906,14.784,23.073,15.338,1.103,15.01,47.957,230.785,62.765,25.659,53.934,54.18,160.065,62.025,15.289,57.016,36.591,123.703,42.064,10.099,39.016,31.435,70.994,35.772,6.945,33.189,32.625,58.376,34.823,4.05,33.464,25.261,51.558,27.081,3.215,26.09
E01002844,16.828,22.605,17.311,0.951,16.963,14.164,20.189,14.641,1.059,14.26,11.525,16.413,11.922,0.897,11.619,26.301,40.143,27.494,2.318,26.625,23.278,38.988,24.531,2.815,23.484,17.94,34.656,19.198,2.852,18.204,71.271,281.278,92.435,39.146,76.664,77.382,327.788,95.425,41.616,80.216,52.137,233.25,61.651,22.393,53.953,41.504,109.679,48.619,12.451,43.624,41.652,95.026,46.219,9.657,42.473,32.448,74.119,35.381,6.314,33.09
E01002845,16.888,22.253,17.7,1.198,17.193,14.221,25.92,15.118,1.818,14.406,11.513,22.909,12.224,1.477,11.671,26.441,39.382,28.447,2.944,27.184,23.349,54.084,25.757,4.79,23.882,17.987,53.131,20.29,4.661,18.498,74.61,355.25,115.45,59.377,90.031,78.917,558.066,116.086,74.199,87.001,51.997,308.104,68.778,34.226,55.66,42.637,115.678,55.246,17.05,48.079,41.88,129.689,50.617,15.099,44.339,32.213,97.745,37.399,9.481,33.584
E01002846,16.736,21.43,17.194,0.752,16.917,14.049,24.336,14.461,1.025,14.163,11.368,17.571,11.822,1.042,11.477,26.043,36.88,27.088,1.733,26.446,22.912,47.623,23.85,2.493,23.083,17.733,36.54,19.034,3.108,17.968,68.125,245.294,85.816,29.527,74.445,72.103,456.59,85.481,38.873,73.514,48.908,175.318,59.077,25.366,50.24,40.239,100.303,46.687,10.426,42.664,39.852,118.274,43.356,9.194,40.307,31.194,66.809,34.244,7.233,31.683
E01002847,16.845,19.427,17.273,0.606,17.076,14.123,20.585,14.54,0.939,14.27,11.424,15.603,11.871,0.99,11.543,26.318,32.398,27.266,1.454,26.79,23.059,39.233,23.961,2.399,23.225,17.786,30.534,18.985,3.077,17.931,71.435,171.363,86.89,23.03,79.302,73.405,303.084,85.651,33.797,75.32,50.008,135.218,58.405,19.855,51.41,41.579,77.316,47.334,8.324,44.563,40.268,92.62,43.537,8.387,40.855,31.611,56.875,34.258,6.005,32.103
E01002848,16.794,26.781,17.964,1.786,17.233,14.099,28.227,15.061,1.956,14.296,11.405,27.34,12.442,2.081,11.603,26.191,48.938,28.858,4.074,27.191,23.02,57.352,25.336,4.777,23.43,17.767,64.238,20.716,6.048,18.22,70.635,442.958,114.167,63.546,87.719,73.854,605.293,107.392,69.467,79.876,50.308,506.814,75.536,57.122,54.846,41.147,153.831,56.338,20.494,47.611,40.378,139.562,48.539,14.845,42.195,31.652,124.434,38.606,13.129,33.164
E01002849,16.981,22.685,17.609,1.041,17.158,14.186,27.385,14.837,1.679,14.291,11.493,23.457,12.243,1.811,11.578,26.538,40.053,28.029,2.458,26.955,23.099,56.948,24.654,4.287,23.236,17.81,52.33,19.906,5.129,18.04,75.613,316.775,100.485,41.958,82.123,73.236,574.265,96.001,64.199,74.809,50.119,351.689,67.568,44.498,51.405,43.021,118.114,51.865,14.08,45.638,40.247,137.021,45.648,13.987,40.714,31.648,106.102,36.699,12.038,32.119
E01002850,17.002,22.909,17.755,1.193,17.283,14.226,23.223,14.938,1.805,14.309,11.529,27.564,12.269,2.153,11.618,26.572,39.533,28.303,2.671,27.245,23.202,45.61,24.869,4.326,23.357,17.792,59.902,19.731,5.812,17.94,76.227,285.24,105.504,44.852,87.88,74.166,437.093,98.841,65.737,75.926,50.931,488.061,68.537,53.645,52.796,43.174,113.304,53.761,15.142,47.786,40.507,111.845,46.376,14.611,41.088,31.958,132.096,36.969,13.747,32.625
